"business_name","business_address","business_city","business_state","business_zip","contact_name","primary_phone","email_address","major_field_of_operation","commodity_code_description"
"UNI-TEL TECHNOLOGIES, INC.","800 RIKE DR., SUITE A","MILLSTONE TWP","NJ","8535","KRISTINE BROOME","(732)888-1440","KBROOME@UNI-TELTECH.COM","LOW VOLTAGE CABLING, A/V CABLING, SECURITY CABLING INSTALLATIONS","ELECTRICAL CABLE AND WIRE, NOT ELECTRONIC  |  COMMUNICATION AND TELECOMMUNICATION CABLE AND WIRE, INCLUDING FIBER CABLE"
"CESARIO CONSTRUCTION CO., INC.","18 BIRCHWOOD COURT","EAST HANOVER","NJ","7936","ANNA MARIE CESARIO","(973)622-1224","CESARIOSHOP@AOL.COM","GENERAL CONTRACTOR SPECIALIZING IN UNDERGROUND UTILITY REPAIR","HARDWARE, PIPE INSULATION: BANDS, CLIPS, AND WIRES  |  AIR CONDITIONING, HEATING, AND VENTILATING EQUIPMENT, PARTS AND ACCESSORIES  |  BRUSHES (SEE CLASS 485 FOR JANITORIAL TYPE)  |  CONCRETE AND METAL PRODUCTS, CULVERTS, PILINGS, SEPTIC TANKS, ACCESSORIES AND SUPPLIES  |  BASINS, CATCH, INCLUDING PART AND ACCESSORIES  |  CURBS, PARKING AND CURB BOXES: VEHICLE, INCLUDING RECYCLED  |  BUILDING MAINTENANCE, INSTALLATION AND REPAIR SERVICES  |  MAINTENANCE AND REPAIR SERVICES, BUILDING (NOT OTHERWISE CLASSIFIED)  |  PLUMBING MAINTENANCE AND REPAIR SERVICES: PRESSURE TAPPING SERVICES, PIPE FREEZES, TOILETS, ETC.  |  CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)  |  CONSTRUCTION, GENERAL: BACKFILL SERVICES, DIGGING, DITCHING, ROAD GRADING, ROCK STABILIZATION, ETC.  |  EXCAVATION SERVICES  |  CONSTRUCTION SERVICES, HEAVY, INCLUDING MAINTENANCE AND REPAIR SERVICES  |  CONSTRUCTION, CURB AND GUTTER, INCLUDING MAINTENANCE, REPAIR, AND REMOVAL SERVICES  |  CONSTRUCTION, CHILLED WATER PIPE INSTALLATION  |  CONSTRUCTION, SEWER AND STORM DRAIN  |  CONSTRUCTION, SIDEWALK AND DRIVEWAY, INCLUDING PEDESTRIAN AND HANDICAP RAMPS  |  CONSTRUCTION, UTILITY AND UNDERGROUND PROJECTS  |  CONSTRUCTION, CONCRETE, POUR-IN-PLACE, FORM, PLACE, FINISH  |  MAINTENANCE AND REPAIR, UTILITY AND UNDERGROUND PROJECTS  |  SNOW AND ICE REMOVAL SERVICES  |  STORM DRAIN CLEANING, REPAIR, AND SLUDGE REMOVAL SERVICES  |  GROUNDS AND ROADSIDE MAINTENANCE: MOWING, EDGING, PLANT, NOT TREE TRIMMING, ETC.  |  ROADSIDE MAINTENANCE SERVICES, INCLUDING MOWING, ETC. (INACTIVE, PLEASE SEE COMMODITY CODE 988-36 EFFECTIVE JANUARY 1, 2016)"
"GARDEN STATE ENGINEERING, SURVEYING & PLANNING, INC.","25 E. SPRING VALLEY AVE, SUITE 350","MAYWOOD","NJ","7607","JOHN VIGNA","(201)587-1755","CONTRACTS@GSESP.COM","PROVIDE ENGINEERING AND SURVEYING SERVICES.","COUNTERS, ACRE  |  FERTILIZER APPLICATORS AND FITTINGS: LIQUID AND GAS  |  PROCESSING MACHINERY AND EQUIPMENT AGRICULTURAL ENVIRONMENTAL: ANEROBIC DIGESTERS, WASTE TO ENERGY  |  CONSULTING SERVICES  |  ENGINEERING CONSULTING  (INACTIVE, PLEASE SEE COMMODITY CODE 907-40 EFFECTIVE JANUARY 1, 2016)  |  ENGINEERING SERVICES, PROFESSIONAL  |  CIVIL ENGINEERING  |  DRAINAGE ENGINEERING  |  ENGINEER SERVICES, PROFESSIONAL (INACTIVE, EFFECTIVE JANUARY 1, 2016)  |  FORENSIC ENGINEERING  |  FOUNDATION ENGINEERING  |  HIGHWAYS, STREETS, AIRPORT PAY-PARKING LOTS ENGINEERING  |  INSPECTING, STRUCTURAL ENGINEERING  |  LAND DEVELOPMENT AND PLANNING ENGINEERING  |  RAILROAD; RAPID TRANSIT; MONORAIL ENGINEERING  |  SURVEYOR SERVICES, LAND  |  STRUCTURAL ENGINEERING  |  VALUE ENGINEERING AND VALUE ANALYSIS, PROFESSIONAL  |  TRAFFIC AND TRANSPORTATION ENGINEERING  |  GLOBAL POSITIONING SYSTEMS (GPS) SURVEYING SERVICES (INACTIVE, PLEASE SEE COMMODITY CODE 961-64 EFFECTIVE JANUARY 1, 2016)  |  MAPPING AND GEOGRAPHICAL INFORMATION SYSTEMS (GIS) SERVICES, INCLUDING CARTOGRAPHY AND SURVEYING SERVICES, NOT AERIAL, (SEE 920-33 FOR DIGITIZED MAPPING SERVICES AND 905-10 FOR AERIAL MAPPING AND SURVEY SERVICES)  |  INSPECTION SERVICES, CONSTRUCTION TYPE"
"SYSTEMS ELECTRONIC, INC.","224 FAIRVIEW AVE","PROSPECT PARK","NJ","7508","MARGARITA ALARCON-ROSA","(973)595-5873","MROSA@SYSTEMSELECTRONIC.COM","PROVIDE SERVICE FOR SALES, SERVICE AND INSTALL FIRE ALARM SYSTEM, SECURITY, ELECTRICAL WIRING FOR COMMERCIAL AND EDUCATIONAL INSTITUTIONS.","MASTER CLOCK SYSTEMS AND PARTS  |  ELECTRICAL CABLE AND WIRE, NOT ELECTRONIC  |  WIRING DEVICES: ADAPTERS, CAPS, CONNECTORS, EXTENSION CORDS, FLUORESCENT AND HP STARTERS, OUTLETS, PLATES AND COVERS, PLUGS, RECEPTACLES, SAFETY CORD LOCK, SWITCHES, TERMINALS, ETC.(INCL. RECYCLED ELECTRICAL PRODUCTS, SUPPLIES)  |  FIRE PROTECTION EQUIPMENT AND SUPPLIES  |  BACKFIRING AND BURNING EQUIPMENT: FIRING TORCHES, FLAME GUNS, ETC.  |  FIRE ALARM SYSTEMS, POWER SIRENS, AND CONTROLS  |  POLICE, CORRECTIONAL FACILITY AND SECURITY ACCESS EQUIPMENT AND SUPPLIES  |  ACCESS CONTROL SYSTEMS AND SECURITY SYSTEMS  |  RADIO COMMUNICATION, TELEPHONE, AND TELECOMMUNICATION EQUIPMENT, ACCESSORIES, AND SUPPLIES (SEE CLASS 840 FOR TELEVISION EQUIPMENT)  |  SECURITY SYSTEMS AND EQUIPMENT, COMMUNICATIONS  |  SOUND SYSTEMS, COMPONENTS, AND ACCESSORIES: GROUP INTERCOM, MUSIC, PUBLIC ADDRESS, ETC.  |  PUBLIC ADDRESS SYSTEMS, STATIONARY  |  COMMUNICATION SECURITY SYSTEMS  |  SECURITY SYSTEMS; INTRUDER AND SMOKE DETECTION, ARCHITECTURAL SERVICES  |  BUILDING MAINTENANCE, INSTALLATION AND REPAIR SERVICES  |  WIRING AND OTHER ELECTRICAL MAINTENANCE AND REPAIR SERVICES  |  CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION  |  ELECTRICAL  |  ELECTRICAL EQUIPMENT, EXCEPT CABLE AND WIRES, AND LIGHTING FIXTURES MAINTENANCE AND REPAIR  |  PUBLIC WORKS AND RELATED SERVICES  |  SECURITY, FIRE, SAFETY, AND EMERGENCY SERVICES, INCLUDING DISASTER DOCUMENT RECOVERY"
"MOUNTAINVIEW LAYOUT SERVICE, INC. (AKA) MOUNTAIN VIEW LAYOUT SERVICES, INC","4 WEST MAIN STREET","ROCKAWAY","NJ","7866","SEAN BRESLAUER","(973)627-0029","ACCOUNTS@MOUNTAINVIEWLAYOUT.COM","PROFESSIONAL LAND SURVEYING","ENGINEERING EQUIPMENT, SURVEYING EQUIPMENT, DRAWING INSTRUMENTS, AND SUPPLIES  |  SURVEYOR SERVICES, LAND"
"THASSIAN MECHANICAL CONTRACTING, INC.","641 STATE ROUTE 36","BELFORD","NJ","7718","STELIANOS BULUDIS","(732)787-3300","BULUDIS@THASSIAN.COM","HVAC CONTRACTOR","INSULATION AND FINISH SYSTEMS, EXTERIOR  |  INSULATION, FIBERGLASS: BATTS, BLANKETS AND ROLLS  |  INSULATION, INTERIOR  |  INSULATION, PIPE AND TUBING, ALL TYPES  |  CHEMICALS AND SUPPLIES, DUPLICATING MACHINES  |  AIR CONDITIONING, HEATING, AND VENTILATING EQUIPMENT, PARTS AND ACCESSORIES  |  AIR CONDITIONING AND HEATING SYSTEMS, WINDOW AND WALL MOUNTED, DUCTLESS, INCLUDING PARTS AND ACCESSORIES, (NOT OTHERWISE CLASSIFIED)  |  CHILLERS, HEAT EXCHANGERS AND RECEIVERS  |  COILS, CHILLED OR HEATED WATER, AND DIRECT EXPANSION  |  DUCT, PREFABRICATED, FLEXIBLE OR RIGID: GLASS FIBER, PLASTIC, ETC.  |  HEAT PUMPS  |  UNIT HEATERS, GAS-FIRED, DUCT AND SUSPENDED TYPES  |  VENTILATION EQUIPMENT AND SYSTEMS (SEE 031-78, 79 FOR ROOF VENTILATORS)  |  HEATING, AIR CONDITIONING, AND VENTILATION MAINTENANCE, REPAIR AND INSTALLATION SERVICES  |  HEATING, VENTILATING AND AIR CONDITIONING (HVAC)"
"J.C. MACELROY CO., INC. (AKA) J.C. MACELROY","91 ETHEL ROAD WEST","PISCATAWAY","NJ","8854","SCOTT  SPOTA","(732)572-7100","SCOTTSPOTA@MACELROY.COM","FABRICATED STEEL AND HARDWARE","CHEMICALS AND SUPPLIES, DUPLICATING MACHINES  |  STRUCTURAL SHAPES, STEEL: ANGLES, CHANNELS, I-BEAMS, ETC."
"HITMAN,MICHAEL J (AKA) VENUS & MARS LOCKSMITH","22 S. PACKARD ST.","HAMMONTON","NJ","8037","MICHAEL  HITMAN","(609)561-2001","MHKEYS1990@GMAIL.COM","LOCKSMITH SERVICE","HARDWARE AND RELATED ITEMS  |  LOCKSMITH SERVICES"
"CIRIGNANO CONTRACTING, INC.","750 W. CALIFORNIA AVE","ABSECON","NJ","8201","THOMAS CIRIGNANO","(609)645-3999","HEATHER@CIRIGNANOINC.COM","PAINTING AND WALLCOVERING CONTRACTING","AGRICULTURAL CROPS AND GRAINS, INCLUDING FRUITS, MELONS, NUTS, AND VEGETABLES  |  PAINT, PROTECTIVE COATINGS, VARNISH, WALLPAPER, AND RELATED PRODUCTS  |  PAINTING EQUIPMENT AND ACCESSORIES"
"HOPEWELL VALLEY ENGINEERING, P.C.","1600 REED ROAD, SUITE A","PENNINGTON","NJ","8534","RICHARD SWETT","(609)745-5800","RSWETT@HVEPC.COM","CIVIL ENGINEERING AND LAND SURVEYING FOR COMMERCIAL, INDUSTRIAL, AND RESIDENTIAL PROJECTS","VEGETABLES, (NOT OTHERWISE CLASSIFIED)  |  FERTILIZER APPLICATORS AND FITTINGS: LIQUID AND GAS  |  FERTILIZER DISTRIBUTOR PARTS  |  ENGINEERING SERVICES, PROFESSIONAL"
"CONTINENTAL DRYWALL, INC.","892 W PINEY HOLLOW RD","WILLIAMSTOWN","NJ","8094","JACK HOLLINGSWORTH","(856)629-2380","JACK@CONTDRYWALL.COM","DRYWALL FINISHING","PAINT, PROTECTIVE COATINGS, VARNISH, WALLPAPER, AND RELATED PRODUCTS  |  TAPE, SHEETROCK"
"PRO CONSTRUCTION & DESIGN INC. (AKA) PRO CONSTRUCTION INC.","ONE WESTCOAT ROAD","EGG HARBOR TWP","NJ","8234","ALLEN ZAPPONE","(609)374-4484","SHARON@PRONJ.NET","CONCRETE AND MASONRY CONTRACTOR","CONCRETE BEAMS, CHANNELS, ROOF DECKS, ETC., PRESTRESSED  |  CONCRETE PILINGS  |  CURBS, PARKING AND CURB BOXES: VEHICLE, INCLUDING RECYCLED  |  MOLDS, CONCRETE, INCLUDING PARTS AND ACCESSORIES  |  RISERS AND CONES, REINFORCED CONCRETE  |  CONSTRUCTION SERVICES, HEAVY, INCLUDING MAINTENANCE AND REPAIR SERVICES  |  CONSTRUCTION, CURB AND GUTTER, INCLUDING MAINTENANCE, REPAIR, AND REMOVAL SERVICES  |  CONCRETE"
"AUTOMATED BUILDING CONTROLS, INC.","3320 ROUTE 66","NEPTUNE","NJ","7753","JENNIFER DISBROW","(732)918-8958","JDISBROW@AUTOMATEDBUILDING.COM","SERVICE, MAINTENCE AND CONTROLS ON HVAC SYSTEMS","AIR CONDITIONING, HEATING, AND VENTILATING EQUIPMENT, PARTS AND ACCESSORIES  |  AIR CONDITIONERS SYSTEMS, COMMERCIAL AND INDUSTRIAL, INCLUDING PARTS AND ACCESSORIES, (NOT OTHERWISE CLASSIFIED)  |  AIR CONDITIONERS: CONTROLLED ENVIRONMENT, COMPUTER ROOMS, ETC., INCLUDING  PARTS AND ACCESSORIES, (NOT OTHERWISE CLASSIFIED)  |  AIR CONDITIONING AND HEATING SYSTEMS, WINDOW AND WALL MOUNTED, DUCTLESS, INCLUDING PARTS AND ACCESSORIES, (NOT OTHERWISE CLASSIFIED)  |  AIR CONDITIONING AND HEATING CENTRAL AIR SYSTEMS, INCLUDING PARTS AND ACCESSORIES, (NOT OTHERWISE CLASSIFIED)  |  BLOWERS, INDUSTRIAL TYPES  |  CONTROLS, LIMIT SWITCHES, RELAYS, THERMOSTATS, GAS VALVES, ETC.  |  COOLING TOWERS, FORCED AIR, GRAVITY, ETC.  |  DUST COLLECTORS, INDUSTRIAL TYPE  |  ELECTRONIC AIR CLEANERS, ELECTROSTATIC PRECIPITATORS, OZONATORS, INCLUDING PARTS AND ACCESSORIES  |  FANS, INDUSTRIAL TYPES: ATTIC, EXHAUST, FORCED DRAFT, ETC., INCLUDING FAN BLADES AND FAN PARTS  |  FILTERS, AIR CONDITIONING AND FURNACE, PERMANENT TYPE  |  FILTERS, AIR CONDITIONING AND FURNACE, DISPOSABLE TYPE  |  FURNACES, CENTRAL HEATING TYPE, FORCED AIR, GAS FIRED  |  HEATERS, GAS-FIRED: SPACE, ALL TYPES, INCLUDING PARTS AND ACCESSORIES  |  ROOF VENTILATORS, POWER DRIVEN, INCLUDING REFURBISHED TYPES  |  ROOF VENTILATORS, WIND DRIVEN, INCLUDING REFURBISHED TYPES  |  STOVES, WOOD OR COAL  |  VENT PIPES, FITTINGS, AND ACCESSORIES  |  REFRIGERATION EQUIPMENT AND ACCESSORIES  |  HEATING, AIR CONDITIONING, AND VENTILATION MAINTENANCE, REPAIR AND INSTALLATION SERVICES"
"AIRHANDLER'S MECHANICAL SERVICES, INC.","208 N WHITE HORSE PIKE","MAGNOLIA","NJ","8049","JOHN HAUSMAN","(856)783-0770","R.HAUSMAN@AIRHANDLERSMECHANICAL.COM","MECHANICAL CONTRACTORS","CHEMICALS AND SUPPLIES, DUPLICATING MACHINES  |  AIR CONDITIONING, HEATING, AND VENTILATING EQUIPMENT, PARTS AND ACCESSORIES  |  ENERGY COMPUTERIZED CONTROL SYSTEM, HVAC, LIGHTING, UTILITIES, ETC., INSTALLATION, MAINTENANCE AND REPAIR SERVICES  |  FURNACE MAINTENANCE AND REPAIR SERVICES  |  HEATING, AIR CONDITIONING, AND VENTILATION MAINTENANCE, REPAIR AND INSTALLATION SERVICES  |  HEATING, VENTILATING AND AIR CONDITIONING (HVAC)  |  BOILER MAINTENANCE AND REPAIR, STEAM, INCLUDING TESTING SERVICES, (SEE 941-56 FOR HYDROSTATIC TESTING)  |  BURNER MAINTENANCE AND REPAIR  |  HEATING, STEAM, EQUIPMENT MAINTENANCE AND REPAIR  |  HVAC SYSTEMS, POWER PLANT, MAINTENANCE AND REPAIR  |  HVAC SYSTEM TESTING, BALANCING AND TROUBLESHOOTING SERVICES"
"HORIZON ENVIRONMENTAL GROUP, INC.","301 9TH STREET","THOROFARE","NJ","8086","STEVEN FLANIGAN","(856)848-0800","HORIZONENVGROUP@GMAIL.COM","ENVIRONMENTAL CONSULTING","ENVIRONMENTAL CONSULTING  |  ENVIRONMENTAL AND ECOLOGICAL SERVICES"
"CONSOLIDATED ENVIRONMENTAL INC. (AKA) CONSOLIDATED ENVIRONMENTAL, INC.","149A REGINA AVENUE","RAHWAY","NJ","7065","CHRIS ALVARADO","(973)244-0424","CHRIS@CONENV.COM","MOLD REMEDIATION; HVAC CLEANING; FIRE & WATER MITIGATION SERVICES","AIR DUCT CLEANING SERVICES  |  REMEDIATION SERVICES, ENVIRONMENTAL, INCLUDING REHABILITATION SERVICES HAZARDOUS WASTE AND MOLD REMEDIATION"
"EPIC MECHANICAL, INC.","3320 ROUTE 66","NEPTUNE","NJ","7753","WAYNE FRIEDLAND","(732)922-1307","RD@EPICMECHANICAL.COM","HVAC MECHANICAL CONTRACTOR & SUBCONTRACTOR","CHEMICALS AND SUPPLIES, DUPLICATING MACHINES  |  AIR CONDITIONING, HEATING, AND VENTILATING EQUIPMENT, PARTS AND ACCESSORIES  |  AIR CONDITIONERS SYSTEMS, COMMERCIAL AND INDUSTRIAL, INCLUDING PARTS AND ACCESSORIES, (NOT OTHERWISE CLASSIFIED)  |  AIR CONDITIONING AND HEATING SYSTEMS, WINDOW AND WALL MOUNTED, DUCTLESS, INCLUDING PARTS AND ACCESSORIES, (NOT OTHERWISE CLASSIFIED)  |  AIR CONDITIONING AND HEATING CENTRAL AIR SYSTEMS, INCLUDING PARTS AND ACCESSORIES, (NOT OTHERWISE CLASSIFIED)  |  CONDENSING UNITS (FOR AIR CONDITIONERS)  |  FANS, INDUSTRIAL TYPES: ATTIC, EXHAUST, FORCED DRAFT, ETC., INCLUDING FAN BLADES AND FAN PARTS  |  FILTERS, AIR CONDITIONING AND FURNACE, PERMANENT TYPE  |  FURNACES, CENTRAL HEATING TYPE, FORCED AIR, GAS FIRED  |  HEATERS, GAS-FIRED: SPACE, ALL TYPES, INCLUDING PARTS AND ACCESSORIES  |  SHEET METAL, FABRICATED, CUSTOM-MADE SHEET METAL ITEMS  |  HEATING, VENTILATING AND AIR CONDITIONING (HVAC)"
"BELMONT CONSTRUCTION CORPORATION (AKA) BELMONT CONSTRUCTION","240 W. PASSAIC ST, SUITE 11","MAYWOOD","NJ","7607","FRANK BELGIOVINE","(201)706-8014","FB@BELMONTCONSTRUCTION.COM","GENERAL CONTRACTOR.","PROCESSING MACHINERY AND EQUIPMENT AGRICULTURAL ENVIRONMENTAL: ANEROBIC DIGESTERS, WASTE TO ENERGY  |  BRICKS, CONCRETE"
"A.K. DE RAMA INDUSTRIAL CONTROL SYSTEMS, INC.","253 SHEFFIELD STREET","MOUNTAINSIDE","NJ","7092","ANTONIO DE RAMA","(908)337-0122","DERAMA@AOL.COM","THE COMPANY PROVIDES THE FOLLOWING SERVICES: ENGINEERING, INSTRUMENTATION AND PROCESS CONTROLS, FACTORY AUTOMATION AND SYSTEMS INTEGRATION.","TREE AND ROOT CUTTERS AND STUMP GRINDERS, TRACTOR MOUNTED  |  CONTROLLERS, PROGRAMMABLE: INDUSTRIAL CONTROL DEVICES, ROBOTS, ETC.  |  INTEGRATED HARDWARE-SOFTWARE I.T. SOLUTION, MICROCOMPUTER  |  CONTROLLERS, PROGRAMMABLE: INDUSTRIAL CONTROL DEVICES, ROBOTS, ETC., ENVIRONMENTALLY CERTIFIED PRODUCTS  |  INTEGRATED SOFTWARE, MICROCOMPUTER  |  CONTROLLING, INDICATING, MEASURING, MONITORING, AND RECORDING INSTRUMENTS AND SUPPLIES  |  ELECTRONIC EQUIPMENT, COMPONENTS, PARTS, AND ACCESSORIES (SEE CLASS 730 FOR TESTING OR ANALYZING TYPE)  |  AUTOMATION; CONTROLS; INSTRUMENTATION, ARCHITECTURAL SERVICES  |  ENGINEERING SERVICES, PROFESSIONAL  |  CONTROL SYSTEMS ENGINEERING  |  ELECTRICAL ENGINEERING, INCLUDING COGENERATION DESIGN SERVICES  |  INSTRUMENTATION ENGINEERING  |  POLLUTION CONTROL ENGINEERING  |  WASTE WATER TREATMENT ENGINEERING  |  WATER SUPPLY, TREATMENT, AND DISTRIBUTION ENGINEERING  |  HVAC SYSTEM TESTING, BALANCING AND TROUBLESHOOTING SERVICES"
"ENVIROSCAPES INC.","4271 ROUTE 27","PRINCETON","NJ","8540","EDWARD  BLANAR","(732)422-4449","EBLANAR@ENVIROSACPESINC.COM","WETLAND, STREAMBANK AND LANDSCAPE RESTORATION SERVICES","ENVIRONMENTAL SERVICES (NOT OTHERWISE CLASSIFIED)  |  LANDSCAPING, INCLUDING DESIGN, FERTILIZING, PLANTING, ETC., NOT GROUNDS MAINTENANCE OR TREE TRIMMING SERVICES"
"PREZIOSI CONSTRUCTION CORP.","55 PROSPECT STREET, SUITE 541","MORRISTOWN","NJ","7960","GUY PREZIOSI","(201)463-8009","GP@PREZIOSI.CO","GENERAL BUILDING/CONSTRUCTION CONTRACTORS","BUILDING CONSTRUCTION, COMMERCIAL AND INSTITUTIONAL  |  CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)  |  CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION  |  CARPENTRY"
"T.R. WENIGER INC.","1900 NEW BRUNSWICK AVE","PISCATAWAY","NJ","8854","LAURIE WENIGER","(732)968-3450","LAURIE.WENIGER@TRWENIGER.COM","CONSTRUCTION - HIGHWAY, HEAVY EQUIPMENT FOR EXCAVATION. SITE WORK.","SITE WORK (INCL. SITE CLEAN-UP)"
"B.R.B. CERAMIC TILE MARBLE & STONE, INC. (AKA) BRB CERAMIC TILE MARBLE & STONE INC","160 LIBERTY STREET, UNIT 5B","METUCHEN","NJ","8840","EDWARD  CONNORS","(732)295-4793","TERESABRBCT@GMAIL.COM","CERAMIC TILE INSTALLER","TILE: FLOOR AND WALL, CERAMIC, DECORATIVE, GLAZED  |  TILE: FLOOR AND WALL, CERAMIC, UNGLAZED  |  TILE-SET, FOR CERAMIC TILES"
"DMR ARCHITECTS INC.","HEIGHTS PLAZA, 777 TERRACE AVE - SUITE 607","HASBROUCK HEIGHTS","NJ","7604","MEGAN APOSTOL","(201)288-2600","MEGANA@DMRARCHITECTS.COM","DMR ARCHITECTS PROVIDES PROFESSIONAL ARCHITECTURE, PROFESSIONAL PLANNING AND INTERIOR DESIGN SERVICES.","COUNTERS, ACRE  |  ARCHITECTURAL SERVICES, PROFESSIONAL  |  ARCHITECT SERVICES, PROFESSIONAL, (NOT OTHERWISE CLASSIFIED), INCLUDING CONSULTING  |  BUILDINGS, ARCHITECTURAL DESIGN SERVICES  |  DESIGN BUILD, ARCHITECTURAL SERVICES (INACTIVE, EFFECTIVE JANUARY 1, 2016)  |  ENERGY MANAGEMENT, ARCHITECTURAL SERVICES  |  ENERGY CONSERVATION; NEW ENERGY SOURCES, SOLAR, ETC., ARCHITECTURAL SERVICES  |  INTERIOR DESIGN, DECORATING, SPACE PLANNING, EXHIBITS AND DISPLAYS  |  LANDSCAPE, ARCHITECTURAL SERVICES  |  LAND DEVELOPMENT AND PLANNING, ARCHITECTURAL SERVICES  |  MODELS OF LAYOUTS AND BUILDINGS TO SCALE, ARCHITECTURAL SERVICES  |  PLANNING, URBAN, COMMUNITY, REGIONAL, AREA WIDE, AND STATE  |  PLANNING, SITE, INSTALLATION AND PROJECT  |  RECREATION FACILITIES, PARKS, MARINAS, ETC., ARCHITECTURAL SERVICES"
"SPECIALIZED FIRE & SECURITY, INC.","20 COTLUSS ROAD, SUITE 9","RIVERDALE","NJ","7457","CHRISTOPHER KELLY","(973)616-8771","AP@SPECIALIZEDFIRE.COM","FIRE DETECTION AND SUPPRESSION SALES AND SERVICE","FIRE PROTECTION EQUIPMENT AND SUPPLIES  |  FIRE ALARM SYSTEMS, POWER SIRENS, AND CONTROLS  |  FIRE DETECTING EQUIPMENT  |  FIRE EXTINGUISHER SYSTEMS, COMPLETE, ALL TYPES (SEE ITEM 28 FOR INDIVIDUAL EXTINGUISHERS)  |  SECURITY SYSTEMS; INTRUDER AND SMOKE DETECTION, ARCHITECTURAL SERVICES  |  SECURITY AND SAFETY CONSULTING  |  NETWORKING SERVICES, INCLUDING INSTALLATION, SECURITY, AND MAINTENANCE  |  SECURITY SYSTEMS; INTRUDER AND SMOKE DETECTION ENGINEERING  |  SECURITY AND ACCESS SYSTEMS, AIRPORT, LIBRARY, HOSPITALS, ETC. RENTAL OR LEASE  |  SECURITY, FIRE, SAFETY, AND EMERGENCY SERVICES, INCLUDING DISASTER DOCUMENT RECOVERY  |  CARD ACCESS SECURITY SERVICES  |  INSTALLATION OF SECURITY AND ALARM  EQUIPMENT"
"ADVANCED SOLAR PRODUCTS, INC. (AKA) ADVANCED SOLAR PRODUCTS, INC.","270 SOUTH MAIN STREET, SUITE 203","FLEMINGTON","NJ","8822","VERONICA MAYES","(908)751-5818","RMAYES@ADVANCEDSOLARPRODUCTS.COM","EPC FIRM -SOLAR PHOTOVOLTAIC","PAPER, CHEMICALS, AND SUPPLIES. THERMAL PROCESS COPYING MACHINES, (SEE 305-39 FOR DIAZO PROCESS COPY MACHINES)  |  ENERGY COLLECTING EQUIPMENT AND ACCESSORIES: SOLAR AND WIND  |  SOLAR ENERGY SYSTEMS, COMPLETE  |  MISCELLANEOUS PRODUCTS (NOT OTHERWISE CLASSIFIED)"
"ADVANCED CORING & CUTTING CORP.","1766 ROUTE 34","WALL TOWNSHIP","NJ","7727","KRISTIN LISOWSKI","(732)681-7733","KRISTIN@ADVCOR.COM","ADVANCED CORING & CUTTING OFFERS WALL SAWING, WIRE SAWING, FLOOR AND ROAD SAWING, CONCRETE GRINDING AND CORE DRILLING. OUR CUSTOMERS INCLUDE COMMERCIAL, INDUSTRIAL, INSTITUTIONAL, GOVERNMENT AND CONTRACTORS.","CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION"
"THE DESIGN COLLABORATIVE ARCHITECTS AND PLANNERS, A PROFESSI (AKA) THE DESIGN COLLABORATIVE","1940 ROUTE 9 N","CAPE MAY COURT HOUSE","NJ","8210","DREW DINGLER","(609)465-4111","OFFICE@TDC-TVC.COM","PROVIDES PROFESSIONAL ARCHITECTURAL, PLANNING AND INTERIOR DESIGN SERVICES","COUNTERS, ACRE  |  TREE AND ROOT CUTTERS AND STUMP GRINDERS, TRACTOR MOUNTED  |  AGRICULTURAL EQUIPMENT AND IMPLEMENT PARTS  |  ARCHITECTURAL SERVICES, PROFESSIONAL  |  DESIGN BUILD, ARCHITECTURAL SERVICES (INACTIVE, EFFECTIVE JANUARY 1, 2016)  |  INTERIOR DESIGN, DECORATING, SPACE PLANNING, EXHIBITS AND DISPLAYS  |  PLANNING, SITE, INSTALLATION AND PROJECT  |  DESIGN SERVICES"
