"business_name","business_address","business_city","business_state","business_zip","contact_name","primary_phone","email_address","major_field_of_operation","commodity_code_description"
"EMPIRE SUPPLIES AND SERVICES LLC","320 MYRTLE AVENUE","CHELTENHAM","PA","19012","GEORGE  WALLACE","(215)516-5788","GEORGE@EMPIRESUPPLY.GROUP","RESELLER OF GENERAL BUILDING CONSTRUCTION MATERIALS, PLUMBING, HVAC/R, KITCHEN EQUIPMENT, PAINTING PRODUCTS AND SUPPLIES.","PLUMBING EQUIPMENT, FIXTURES, AND SUPPLIES  |  REFRIGERATION EQUIPMENT AND ACCESSORIES  |  CARPENTRY MAINTENANCE AND REPAIR SERVICES  |  HEATING, AIR CONDITIONING, AND VENTILATION MAINTENANCE, REPAIR AND INSTALLATION SERVICES  |  PAINTING, MAINTENANCE AND REPAIR SERVICES, INCLUDING CAULKING  |  PLUMBING MAINTENANCE AND REPAIR SERVICES: PRESSURE TAPPING SERVICES, PIPE FREEZES, TOILETS, ETC.  |  SEPTIC TANK MAINTENANCE AND REPAIR SERVICES, INCLUDING ABSORPTION AND LEACH FIELD CONSTRUCTION  |  HEATING, VENTILATING AND AIR CONDITIONING (HVAC)  |  PLUMBING  |  PLUMBING EQUIPMENT AND FIXTURES MAINTENANCE AND REPAIR  |  REFRIGERATION EQUIPMENT MAINTENANCE AND REPAIR  |  HVAC SYSTEMS, POWER PLANT, MAINTENANCE AND REPAIR  |  HVAC SYSTEM TESTING, BALANCING AND TROUBLESHOOTING SERVICES"
"TOTAL SCOPE, INC.","17 CREEK PARKWAY","UPPER CHICHESTER","PA","19061","ANN GLAVIN","(800)471-2255","AGLAVIN@TOTALSCOPEINC.COM","TOTAL SCOPE REPAIRS MEDICAL DEVICES FOR HOSPITALS AND AMBULATORY SURGERY CENTERS ACROSS THE UNITED STATES.  WE SPECIALIZE IN THE REPAIR OF FLEXIBLE AND RIGID ENDOSCOPES, SURGICAL CAMERAS & COUPLERS, AND SURGICAL INSTRUMENTATION.","EQUIPMENT MAINTENANCE AND REPAIR SERVICES FOR HOSPITAL, LABORATORY, AND TESTING EQUIPMENT"
"ENHANCED BENEFIT SOLUTIONS LLC","118 BEAUMONT PLACE","LOWER GWYNEDD","PA","19002","BONNIE DROBNES","(267)549-6698","BONNIE_DROBNES@US.AFLAC.COM","A)	ENHANCED BENEFIT SOLUTIONSâ€™ MAJOR FIELD OF OPERATION IS SUPPLEMENTAL INSURANCE. APPOINTED WITH AFLAC, THE PRIMARY FOCUS IS TO PROVIDE VOLUNTARY BENEFITS, HELPING EMPLOYEES COMBAT THE OUT-OF-POCKET EXPENSE ASSOCIATED WITH AN ACCIDENT OR AN ILLNESS.","INSURANCE AND INSURANCE SERVICES, ALL TYPES  |  HEALTH AND HOSPITALIZATION INSURANCE, INCLUDING DENTAL AND VISUAL INSURANCE  |  INSURANCE AND INSURANCE SERVICES (NOT OTHERWISE CLASSIFIED)  |  LIFE"
"PRO GROUP EQUIPMENT LLC","600 VETERANS HWY","BRISTOL","PA","19007","OKSANA PROTAS","(267)205-2587","OPROTAS@PROGROUPEQUIPMENT.COM","PRO GROUP EQUIPMENT LLC IS A FULL-SERVICE EQUIPMENT RENTAL COMPANY THAT PROVIDES A BROAD RANGE OF EQUIPMENT AND ACCESSORIES FOR RAILROADS, TRANSIT AUTHORITIES, UTILITY PROVIDERS AND THE GENERAL CONTRACTOR INDUSTRY THROUGHOUT NORTH AMERICA.","RENTAL OR LEASE SERVICES OF AGRICULTURAL, AIRCRAFT, AUTOMOTIVE, MARINE,  AND HEAVY EQUIPMENT"
"HOON HO OH BUILDERS & CONTRACTORS INC","5813 THOMAS AVE","PHILADELPHIA","PA","19143","HOON HO  OH","(215)471-4266","SUNGKIM@HHOBUILDERS.COM","CONSTRUCTION, COMMERCIAL AND RESIDENTIAL",
"BILLYBOY CONTRACTING LLC","216 ALLENDALE RD","KING OF PRUSSIA","PA","19406","EDDIE HENDRICK","(267)439-6982","BILLYBOYTRUCKING1@YAHOO.COM","BILLY BOY CONTRACTING, LLC IS A CONSTRUCTION COMPANY THAT PROVIDES HAULING AND SITE MANAGEMENT SERVICES FOR VARIOUS COMPANIES BOTH FEDERAL AND STATE PROJECTS.",
"HANKINSON & KOEHLER, INCORPORATED (AKA) HK PANEL SYSTEMS","1500 INDUSTRY RD, STE G","HATFIELD","PA","19440","FRAN KOEHLER","(267)871-5226","FRAN@HKPANELSYSTEMS.COM","HK IS THE LEADING WOMAN OWNED BUSINESS IN THE TRI STATE AREA THAT INSTALL ARCHITECTURAL EXTERIOR FACADE.",
"A.R.O. CONSTRUCTION, INC.","129 RADCLIFFE ST","BRISTOL PA","PA","19007","ADRIANO  OLIVEIRA","(609)929-3915","AROCONSTRUCTION@LIVE.COM","FINISH CARPENTRY - LABOR ONLY
INSTALLATION OF INTERIOR DOORS, CASING, BASEBOARD, WINDOW TRIM, CUSTOM TRIM, HOLLOW METAL DOORS ETC.",
"MEGA SUPPLY STORE LLC (AKA) MEGA SUPPLY PRO","320 CAMER DR","BENSALEM","PA","19020","TATYANA SHARPAN","(855)634-2830","TANYA@MEGASUPPLYPRO.COM","MEGA SUPPLY PRO PROVIDES BUILDING MATERIALS DIRECTLY TO DEVELOPERS AND MANAGES LOGISTICS AND TIMELY DELIVERIES, USING INNOVATIVE SUPPLY CHAIN MANAGEMENT TOOLS AND PRACTICES, ALLOWING DEVELOPERS TO CHOOSE MATERIALS THEY ACTUALLY WANT FOR PROJECTS.","POTATOES  |  AIR CONDITIONING AND HEATING CENTRAL AIR SYSTEMS, INCLUDING PARTS AND ACCESSORIES, (NOT OTHERWISE CLASSIFIED)  |  CONSTRUCTION MATERIALS (NOT OTHERWISE CLASSIFIED)  |  STORM DOORS AND WINDOWS  |  INDUSTRIAL COMMERCIAL AND PROFESSIONAL EQUIPMENT AND SUPPLIES, (NOT OTHERWISE CLASSIFIED)  |  PLUMBING EQUIPMENT, FIXTURES, AND SUPPLIES  |  BATHROOM ACCESSORIES: FANS, MIRRORS, MEDICINE CABINETS, SOAP DISHES, TOWEL BARS AND RINGS, ETC.  |  PLUMBING TRIM: FAUCETS, FITTINGS, ETC.  |  VENETIAN BLINDS, AWNINGS, AND SHADES  |  VERTICAL BLINDS, ALL TYPES  |  WINDOW SHADES  |  INTERIOR DESIGN, DECORATING, SPACE PLANNING, EXHIBITS AND DISPLAYS  |  PROCUREMENT CONSULTING, INCLUDING SPECIFICATION DEVELOPMENT AND CONTRACT CONSULTING"
"84 LUMBER COMPANY","1019 ROUTE 519","EIGHTY FOUR","PA","15330","DEJA GLEMBA","(724)223-8400","DEJA.GLEMBA@84LUMBER.COM","BUILDING MATERIALS SALES",
"CONCRETE CUTTING SYSTEMS INC.","2512 ORTHODOX ST.","PHILADELPHIA","PA","19137","BARBARA GORMLEY-NEVROTSKI","(215)533-0652","BARBN@SAWCUTR.COM","CONSTRUCTION OF GAS, ELECTRIC AND UTILITY SERVICES.",
"PIONEER CONTRACTING, INC. (AKA) PIONEER CONTRACTING, INC","412 DAVISVILLE RD.","WILLOW GOVE","PA","19090","MARGARET UHRICH","(215)658-0533","MAUHRICH@PIONEER-CONTRACTING.COM","PIONEER CONTRACTING, INC. IS A COMMERCIAL SUBCONTRACTING FIRM SPECIALIZING IN CAULKING, WATERPROOFING AND THE INSTALLATION OF EXPANSION JOINTS.",
"SHINETECK","5000 RITTER ROAD # 202","MECHANICSBURG","PA","17055","VENKATESWARARAO SINGU","(314)680-8649","VSINGU@SHINETECK.COM","TECHNOLOGY CONSULTING
SOFTWARE APPLICATIONS
CLOUD APPLICATIONS
MOBILE APPLICATIONS","APPLICATION SOFTWARE, MAINFRAME COMPUTER, INCLUDING COBOL"
"ASHKHA LLC","6927 N 19TH STREET","PHILADELPHIA","PA","19126","JUDY MAJETTE-REDMOND","(215)927-4428","ASHKHATRUCKING@VERIZON.NET","ASHKHA MAJOR BUSINESS OPERATION IS HAULING MATERIALS SUCH AS DIRT, STONE, SAND, MILLING AND PAVING MATERIALS TO AND FROM WORKSITES.","CONSTRUCTION, HIGHWAY AND ROAD"
"PRISTINE ELECTRIC 215 LIMITED LIABILITY COMPANY (AKA) ELECTRICAL CONTRACTOR","59 E ESSEX AVE","LANSDOWNE","PA","19050","CARDELL STEVENSON JR","(267)971-8563","CORDELL215@YAHOO.COM","ELECTRICAL CONTRACTOR WE INSTALL NEW 200AMP COMPLETE SERVICES. TROUBLESHOOT ELECTRICAL POWER FOR RESIDENTIAL & COMMERCIAL. WE DO COMPLETE RE-WIRES FOR RENTAL PROPERTY & PERSONAL USE.","ELECTRICAL CABLE AND WIRE, NOT ELECTRONIC  |  CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION"
"UNITED REALTY AND INFRASTRUCTURE GROUP LLC","371 PELHAM ROAD","PHILADELPHIA","PA","19119","DAVID STUBBS","(267)895-3555","DSTUBBS@URIGRP.COM","PROFESSIONAL SERVICES AND INVESTMENT FIR SPECIALIZING IN COMMERCIAL REAL ESTATE AND INFRASTRUCTURE DEVELOPMENT.","REAL ESTATE DEVELOPERS (INACTIVE, PLEASE SEE COMMODITY CODE 918-89 EFFECTIVE JANUARY 1, 2016)  |  FEASIBILITY STUDIES, CONSULTING  |  HOUSING CONSULTING  |  REAL ESTATE AND LAND CONSULTING, INCLUDING LAND SURVEY CONSULTING AND LAND DEVELOPERS  |  MORTGAGE BANKING SERVICES  |  INFRASTRUCTURE AND INFRASTRUCTURE IMPROVEMENTS  |  PROJECT MANAGEMENT SERVICES  |  HOSPITALITY SERVICES (INACTIVE, PLEASE SEE COMMODITY CODE 961-15 EFFECTIVE JANUARY 1, 2016)  |  PROFESSIONAL SERVICES, SUBCONTRACTOR AND CONTRACTOR >$25,000  |  REAL ESTATE: LAND AND IMPROVEMENTS"
"FATHER AND SON CONSTRUCTION II INC","1701 MEGARGEE STREET","PHILADELPHIA","PA","19152","JOSE VILLATORO","(267)318-5060","RUBENVILLATOROH@YAHOO.COM","CONSTRUCTION SERVICES","BUILDING CONSTRUCTION, INDUSTRIAL, WAREHOUSE, ETC.  |  BUILDING CONSTRUCTION, NON-RESIDENTIAL, OFFICE BLDG., ETC.  |  BUILDING CONSTRUCTION, RESIDENTIAL, APARTMENTS, ETC.  |  BUILDING CONSTRUCTION, COMMERCIAL AND INSTITUTIONAL  |  BUILDING CONSTRUCTION, PREFABRICATED, ALL TYPES  |  BUILDING CONSTRUCTION, EDUCATIONAL  |  BUILDING CONSTRUCTION, (NOT OTHERWISE CLASSIFIED)  |  HOME CONSTRUCTION, SINGLE FAMILY"
"ROYAL BEVERAGES LLC (AKA) ORGACEUTICAL CO","1821 LINGLESTOWN ROAD","HARRISBURG","PA","17110","DEL RILEY","(717)233-5455","ORCC.CEO@GMAIL.COM","CULTIVATIONDD, RESEARCH, DEVELOPMENT AND COMMERCILIZATION OF CANNABIS UNDER STATE AND FEDERAL LICENSES.  EXPANDED FOOTPRINT INTO VERTICAL FARMING OF FRESH NUTRITIONAL PRODUCE.","AGRICULTURAL CROPS AND GRAINS, INCLUDING FRUITS, MELONS, NUTS, AND VEGETABLES  |  AGRICULTURAL CROPS AND GRAINS, PURCHASED LOCALLY  |  DRUGS AND PHARMACEUTICALS"
"DECISION DISTRIBUTION AMERICA, LLC.","4548 MARKET STREET, SUITE 215","PHILADELPHIA","PA","19139","JACK DANIELS","(215)493-4420","JD@DDISTRIBUTION.COM","AUTHORIZED DISTRIBUTOR AND/OR RESELLER OF ELECTRICAL, MECHANICAL, HVAC, ARCHITECTURAL GLASS, BUILDING, PLUMBING & EROSION CONTROL SUPPLIES; GEOTEXTILES; WINDOWS & DOORS; CONCRETE MATERIAL, REINFORCED STEEL","WOOL, STEEL, ALUMINUM, COPPER, AND LEAD  |  POTATOES  |  AIR CONDITIONING, HEATING, AND VENTILATING EQUIPMENT, PARTS AND ACCESSORIES  |  AIR CONDITIONERS SYSTEMS, COMMERCIAL AND INDUSTRIAL, INCLUDING PARTS AND ACCESSORIES, (NOT OTHERWISE CLASSIFIED)  |  COMPRESSORS, AIR CONDITIONING, INDUSTRIAL TYPE, AND PARTS  |  CONTROLS, LIMIT SWITCHES, RELAYS, THERMOSTATS, GAS VALVES, ETC.  |  DEHUMIDIFIERS AND HUMIDIFIERS  |  TANKS, FUEL, AUXILIARY, AUTOMOTIVE  |  ELECTRICAL CABLE AND WIRE, NOT ELECTRONIC  |  APPLIANCE, FIXTURE, AND PORTABLE CABLE AND WIRE, (UP TO 600V: TYPES S, SJ, SJO, SO, SPT, TF, TFF, ETC.  |  TELEPHONE CABLE AND WIRE: SINGLE AND MULTICONDUCTOR, CLAD STEEL AND COPPER  |  UNDERGROUND CABLE AND WIRE: SOLID AND STRANDED, SINGLE AND MULTICONDUCTOR, ALUMINUM AND COPPER: TYPES UF, URD, USE, XLP, ETC.  |  WIRE AND CABLE (NOT OTHERWISE CLASSIFIED)  |  BALLASTS, ALL KINDS  |  CONDUIT AND FITTINGS, EMT (ELECTRICAL METALLIC, TUBING)  |  DIELECTRIC TOOLS, TOOL HANDLES, HYDRAULIC HOSE AND FITTINGS (HIGH ANSI RATED)  |  LIGHTING FIXTURES, OUTDOOR: FLOODLIGHTS, SPOTLIGHTS, YARD LIGHTS, AND ALL OTHER WEATHERPROOF FIXTURES, EXCEPT STREETLIGHTS, INCLUDING RECYCLED TYPES  |  SHELF HARDWARE, ELECTRONIC: ADAPTERS, CLIPS, CONNECTORS, DIELECTRICS, JACKS, LUGS, PLUGS, SOCKETS, SOLDER, SWITCHES, TERMINALS, ETC.  |  FIRE PROTECTION EQUIPMENT AND SUPPLIES  |  GLASS AND GLAZING SUPPLIES  |  JANITORIAL SUPPLIES, GENERAL LINE  |  FIBERGLASS STRUCTURAL SHAPES: ANGLES, CHANNELS, I-BEAMS, ETC.  |  PLUMBING EQUIPMENT, FIXTURES, AND SUPPLIES  |  CONCRETE, PRECAST  |  COMMUNICATIONS: NETWORKING, LINKING, FIBE MODEMS, POWER OVER ETHERNET, WIRELESS  |  WIRING SERVICES, DATA AND VOICE"
"ECOMETRIC CONSULTING LLC","555 EXTON CMNS","EXTON","PA","19341","SALIL GOGTE","(610)601-4127","SALIL@ECOMETRICCONSULTING.COM","ENERGY EFFICIENCY CONSULTING SERVICES TO UTILITIES","CONSULTING SERVICES"
"TITANIUM SECURITY & SURVEILLANCE LLC","1212 GERMANTOWN PIKE-SUITE 4","PLYMOUTH MEETING","PA","19462","WAYMON BOSKET","(610)864-5615","BBOSKET@TITANIUMSS.COM","SECURITY OFFICERS AND PATROL SERVICES, INVESTIGATION SERVICES, SECURITY SYSTEM SERVICES, & SECURITY TRANSPORTATION SERVICES","SECURITY, FIRE, SAFETY, AND EMERGENCY SERVICES, INCLUDING DISASTER DOCUMENT RECOVERY"
"ECOSERVICES LIMITED LIABILITY COMPANY","303 B NATIONAL ROAD","EXTON","PA","19341","LINDA  DENENNO","(484)872-8884","LDENENNO@ECO-PA.COM","ECOSERVICES IS AN ENVIRONMENTAL CONTRACTING COMPANY WHO PERFORMS ASBESTOS ABATEMENT, LEAD ABATEMENT AND MOLD REMEDIATION.","AGRICULTURAL CROPS AND GRAINS, PURCHASED LOCALLY  |  BARLEY  |  DRYING EQUIPMENT, GRAIN  |  DEMOLITION SERVICES  |  EXCAVATION SERVICES  |  AUDITING SERVICES, ENVIRONMENTAL  |  CONTAMINATED SOIL SERVICES  |  ENVIRONMENTAL SERVICES (NOT OTHERWISE CLASSIFIED)  |  REMEDIATION SERVICES, ENVIRONMENTAL, INCLUDING REHABILITATION SERVICES HAZARDOUS WASTE AND MOLD REMEDIATION  |  MISCELLANEOUS SERVICES, NO. 1 (NOT OTHERWISE CLASSIFIED)  |  DECONTAMINATION SERVICES, INCLUDING HAZARDOUS MATERIAL DECONTAMINATION"
"CONCORDIS REAL ESTATE ADVISORS OF PA-NJ-DE, LLC (AKA) GREENWOOD CRE","1515 MARKET ST, SUITE 810","PHILADELPHIA","PA","19102","BRIAN EDMONDS","(215)569-1225","BRIAN@GREENWOODCRE.COM","COMMERCIAL REAL ESTATE SALES AND LEASING.","REAL ESTATE AND LAND CONSULTING, INCLUDING LAND SURVEY CONSULTING AND LAND DEVELOPERS  |  APPRAISAL SERVICES, REAL ESTATE  |  PROJECT MANAGEMENT SERVICES  |  REAL ESTATE MANAGEMENT SERVICES, INCLUDING LISTING, SALES AND BROKER SERVICES  |  REAL PROPERTY RENTAL OR LEASE  |  LAND, RENTAL OR LEASE  |  OFFICE SPACE RENTAL OR LEASE  |  WAREHOUSE RENTAL OR LEASE  |  REAL ESTATE, INCLUDING BUILDINGS, HOUSES, LAND, ET), SALE OF SURPLUS AND OBSOLETE ITEMS"
"SILVERPOINT CONSULTING LLC","1519 WHISPERING WOODS CIRCLE","ALLENTOWN","PA","18106","STEPHANIE  VAVRO","(610)530-7711","VAVRO@SILVERPOINTCONSULTING.COM","SILVERPOINT CONSULTING PROVIDED CONSULTING AND ANALYTICAL SERVICES TO REGULATORS AND UTILITIES IN THE REGULATED ELECTRIC, NATURAL GAS, AND TELECOMMUNICATIONS INDUSTRIES","TELECOMMUNICATIONS CONSULTING  |  UTILITIES: GAS, WATER, ELECTRIC CONSULTING"
"COMPLIANCE PLUS SERVICES, INC.","240 GIBRALTAR ROAD DRIVE , SUITE 100","HORSHAM","PA","19044","MADELINE ZOLLO","(215)734-1414","MZOLLO@COMPLIANCEPLUSSEREVICES.COM","COMPLIANCE PLUS SERVICES, INC.'S (""CPS"") PRIMARY FOCUS HAS BEEN COMPLIANCE AND PERMITTING FOR HAZARDOUS AND SOLID WASTE PROCESSING AND DISPOSAL FACILITIES AS WELL AS A NUMBER OF HAZARDOUS WASTE TRANSPORTERS.","AGRICULTURAL CROPS AND GRAINS, PURCHASED LOCALLY  |  BARLEY  |  BUILDING CONSTRUCTION SERVICES, NEW, INCLUDING MAINTENANCE AND REPAIR SERVICES  |  CONSULTING SERVICES  |  EDUCATIONAL AND TRAINING SERVICES  |  ENGINEERING SERVICES, PROFESSIONAL  |  OCEAN ENGINEERING  |  ENVIRONMENTAL AND ECOLOGICAL SERVICES  |  MISCELLANEOUS SERVICES, NO. 1 (NOT OTHERWISE CLASSIFIED)  |  SECURITY, FIRE, SAFETY, AND EMERGENCY SERVICES, INCLUDING DISASTER DOCUMENT RECOVERY"
"KAPITAL DATA CORP","305 FLORAL VALE BLVD","YARDLEY","PA","19067","RATHNA  KUMAR MANGALA","(215)366-2028","SLED@KAPITALDATA.COM","KAPITAL IS A LEADING ERP TALENT ACQUISITION FIRM DEDICATED TO CONNECTING TOP-TIER PROFESSIONALS WITH ORGANIZATIONS IN NEED OF THEIR EXPERTISE. MOST OF OUR REVENUE COME FROM PSBU AND DREAMHIRE BUSINESS UNIT","MISCELLANEOUS PRODUCTS (NOT OTHERWISE CLASSIFIED)  |  BUSINESS CONSULTING  |  HUMAN RESOURCES, RELATIONS CONSULTING  |  IT CONSULTING, (NOT OTHERWISE CLASSIFIED)"
"REEB BUILDING SYSTEMS L.L.C.","501 N. PARK ROAD","WYOMISSING","PA","19610","JULIA REEB","(717)689-3712","JULIE@REEBBUILDINGSYSTEMS.COM","REEB BUILDING SYSTEMS OFFERS INSTALLED FRAMING SCOPES FOR MULTI-FAMILY AND SENIOR LOW INCOME HOUSING PROJECTS. WE ALSO SUPPLY BUILDING MATERIALS TO CONSTRUCTION PROJECTS.","BUILDINGS AND STRUCTURES: FABRICATED AND PREFABRICATED  |  ROOFING MATERIALS AND SUPPLIES  |  BUILDING CONSTRUCTION SERVICES, NEW, INCLUDING MAINTENANCE AND REPAIR SERVICES  |  CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION"
"GRABOYES LLC (AKA) DBA: GRABOYES COMMERCIAL WINDOW","171A RITTENHOUSE CIRCLE","BRISTOL","PA","19007","ELLIS GUILES","(215)625-8810","ELLIS@GRABOYES.COM","GRABOYES COMMERCIAL WINDOW AND GLASS SOLUTIONS IS A PREMIER COMMERCIAL GLAZING AND FENESTRATION FIRM AND A TRUSTED LEADER IN COMMERCIAL / ARCHITECTURAL CUSTOM GLASS AND METAL CONSTRUCTION, SERVICE, AND WINDOW INSTALLATION.","POTATOES  |  ALUMINUM EXTRUSIONS, FABRICATING WINDOW AND DOOR SCREENS  |  WINDOWS, FRAMES AND SASHES, ALUMINUM  |  WINDOWS, FRAMES AND SASHES, STEEL  |  WINDOWS, FRAMES AND SASHES, VINYL OR PLASTIC  |  WINDOWS, FRAMES AND SASHES, WOODEN  |  ENERGY COMPUTERIZED CONTROL SYSTEMS:  HVAC, LIGHTING, UTILITIES, ETC. COMBINATION  |  GLASS, WINDOW  |  SASH AND WINDOW HARDWARE, (SEE CLASS 150 FOR CASEMENT TYPE)  |  WINDOW SHADES  |  WINDOWS, METAL, INSTALLATION, MAINTENANCE AND REPAIR SERVICES  |  WINDOWS, WOOD,  INSTALLATION, MAINTENANCE, AND REPAIR SERVICES  |  GLASS AND GLAZING"
"INSPIRATION GLOBAL LLC","2538 RALEIGH ROAD","HUMMELSTOWN","PA","17036","JOGENDRA DAITA","(717)540-9730","JDAITA@INSPIRATIONGLOBAL.COM","TECHNOLOGY CONSULTING & PROFESSIONAL SERVICES FIRM","COMPUTER SOFTWARE FOR MICROCOMPUTERS, SYSTEMS, INCLUDING CLOUD-BASED (PREPROGRAMMED)"
"JAC ASSOCIATES LLC","2809 MILAN STREET","EASTON","PA","18045","MATTHEW CASTRO","(908)310-6414","MATT@JACLIGHTING.COM","ENERGY EFFICIENT LIGHTING REPRESENTATIVE COMPANY WHO REPRESENTS NUMEROUS LIGHTING MANUFACTURERS. WE ESTABLISH DISTRIBUTION CHANNELS FOR THESE MANUFACTURERS VIA WHOLESALE & ENERGY SERVICE COMPANY DISTRIBUTION CHANNELS.","LIGHTING FIXTURES, OUTDOOR: FLOODLIGHTS, SPOTLIGHTS, YARD LIGHTS, AND ALL OTHER WEATHERPROOF FIXTURES, EXCEPT STREETLIGHTS, INCLUDING RECYCLED TYPES"
"PENN TECH DEPLOYMENTS INC.","49 BUSINESS CAMPUS WAY","DUNCANNON","PA","17020","JULIE DONALDSON","(717)441-4967","JULIE@PENNTECHDEPLOYMENTS.COM","IT STAFFING AND HARDWARE DEPLOYMENTS","COMPUTER HARDWARE AND PERIPHERALS FOR MICROCOMPUTERS  |  MICROCOMPUTERS, DESKTOP OR TOWERBASED  |  MICROCOMPUTERS, LAPTOP, NOTEBOOK AND TABLETS  |  PRINTERS, MICROCOMPUTER (NOT OTHERWISE CLASSIFIED)  |  COMPUTER HARDWARE AND PERIPHERALS FOR MAINFRAMES AND SERVERS  |  INSTALLATION OF COMPUTERS, PERIPHERALS, AND RELATED EQUIPMENT (INCLUDING SOFTWARE)  |  INSTALLATION AND REMOVAL SERVICES (NOT OTHERWISE CLASSIFIED)"
"DL METAL DESIGN LLC","609 HAMILTON STREET, STE 206","ALLENTOWN","PA","18036","BARBARA LOPEZ","(610)766-1532","BLOPEZ@DLMETALDESIGN.COM","MISCELLANEOUS AND ORNAMENTAL STEEL AND GLASS FABRICATION COMPANY FOR COMMERCIAL CONSTRUCTION PROJECTS.",
"TAHERI ARCHITECTURE, INC.","279 W. TULPEHOCKEN ST.","PHILADELPHIA","PA","19144","ROYA TAHERI","(215)606-8388","RTAHERI@TAHERIARCH.COM","FULL SERVICE PLANNING, ARCHITECTURAL, & INTERIOR DESIGN; SUSTAINABLE DESIGN & CONSTRUCTION ADMINISTRATION; COMMERCIAL, INSTITUTIONAL, EDUCATION, LIBRARIES, OFFICES, GOVERNMENTAL, PUBLIC, ATHLETIC, INDUSTRIAL, HEALTH & ELDERLY CARE FACILITIES.","COUNTERS, ACRE  |  ARCHITECTURAL SERVICES, PROFESSIONAL  |  BUILDINGS, ARCHITECTURAL DESIGN SERVICES  |  CHEMICAL PROCESSING AND STORAGE, ARCHITECTURAL SERVICES  |  COLD STORAGE; REFRIGERATION; FAST FREEZE, ARCHITECTURAL SERVICES  |  CONCRETE, ARCHITECTURAL SERVICES  |  CORROSION CONTROL; CATHODIC PROTECTION; ELECTROLYSIS, ARCHITECTURAL SERVICES  |  ENERGY MANAGEMENT, ARCHITECTURAL SERVICES  |  ENERGY CONSERVATION; NEW ENERGY SOURCES, SOLAR, ETC., ARCHITECTURAL SERVICES  |  ENVIRONMENTAL AND ENERGY, ARCHITECTURAL SERVICES  |  GENERAL CONSTRUCTION, ARCHITECTURAL SERVICES  |  GRAPHIC DESIGN, ARCHITECTURAL SERVICES  |  INTERIOR DESIGN, DECORATING, SPACE PLANNING, EXHIBITS AND DISPLAYS  |  LAND DEVELOPMENT AND PLANNING, ARCHITECTURAL SERVICES"
"PIERSON COMPUTING CONNECTION INC","10 LONG LANE, SUITE 100","MECHANICSBURG","PA","17050","DEBRA PIERSON","(717)796-0493","DEB@PIERSON.IT","HARDWARE RESELLER AND INFORMATION TECHNOLOGY SERVICE PROVIDER.","COMPUTER HARDWARE AND PERIPHERALS FOR MICROCOMPUTERS  |  COMPUTER HARDWARE AND PERIPHERALS FOR MAINFRAMES AND SERVERS  |  COMPUTER SOFTWARE FOR MICROCOMPUTERS, SYSTEMS, INCLUDING CLOUD-BASED (PREPROGRAMMED)  |  TELECOMMUNICATIONS AND CELLULAR EQUIPMENT, ACCESSORIES AND SUPPLIES  |  COMMUNICATIONS: NETWORKING, LINKING, FIBE MODEMS, POWER OVER ETHERNET, WIRELESS  |  TELECOMMUNICATION, INTERNET PROTOCOL, NETWORK MONITORING, SURVEILLANCE, INTRUSION DETECTION SYSTEMS AND NETWORKING PRODUCTS  |  VISUAL EDUCATION EQUIPMENT AND SUPPLIE, (SEE CLASS 285 FOR PROJECTION LAMPS)  |  DATA PROCESSING, COMPUTER, PROGRAMMING, AND SOFTWARE SERVICES"
"POTTSGROVE GLASS CO., INC.","144 SHOEMAKER RD","POTTSTOWN","PA","19464","DORENNA MCGONIGAL","(484)256-6374","DORRIE@POTTSGROVEGLASS.COM","POTTSGROVE GLASS CO., INC PERFORMS SALES & INSTALLATION OF COMMERCIAL WINDOWS, DOORS, CURTAIN WALL & STOREFRONT. THE PRIMARY CUSTOMER MARKER FOR POTTSGROVE GLASS ARE SCHOOLS.","POTATOES  |  DOORS, ALUMINUM AND GLASS, ALL TYPES  |  DOORS, FIBERGLASS  |  DOORS, SWINGING, INCLUDING HANDICAPPED  |  DOORS, FRAMES, AND JAMBS, STEEL  |  DOORS, PLASTIC  |  DOORS, FRAMES, AND JAMBS, WOOD  |  WINDOWS, FRAMES AND SASHES, ALUMINUM  |  WINDOWS, FRAMES AND SASHES, STEEL  |  WINDOWS, FRAMES AND SASHES, VINYL OR PLASTIC  |  WINDOWS, FRAMES AND SASHES, WOODEN  |  GLASS, ANNEALED"
"VIRIDIAN LANDSCAPE STUDIO LLC","3868 TERRACE STREET","PHILADELPHIA","PA","19128","VIKTORIYA ARAMYAN","(215)482-7973","VIKTORIYAA@VIRIDIANLS.COM","LANDSCAPE ARCHITECTURE CONSULTING","ARCHITECTURAL SERVICES, PROFESSIONAL  |  ENVIRONMENTAL AND ENERGY, ARCHITECTURAL SERVICES  |  LANDSCAPE, ARCHITECTURAL SERVICES  |  LAND DEVELOPMENT AND PLANNING, ARCHITECTURAL SERVICES  |  PLANNING, URBAN, COMMUNITY, REGIONAL, AREA WIDE, AND STATE  |  PLANNING, SITE, INSTALLATION AND PROJECT  |  CONSULTING SERVICES  |  HIGHER EDUCATION MISCELLANEOUS  |  PROFESSIONAL SERVICES, HIGHER EDUCATION"
